cz_label,year,posts_total,posts_airea,cz_pop_year,airea_pct_posts,posts_per_1000
"Ames, IA",2022,20897,3477,61320.20034267912,0.16638751973967555,340.7849270423143
"Ames, IA",2023,19852,3862,60857.4807160048,0.19453959298811202,326.20476178829335
"Ames, IA",2024,16277,3161,NA,0.19420040548012532,NA
"Ames, IA",2025,2666,473,NA,0.1774193548387097,NA
"Andalusia, AL & Atmore, AL",2010,2054,278,32390.41489361702,0.13534566699123662,63.413821858909536
"Andalusia, AL & Atmore, AL",2011,2460,368,32147.44061302682,0.14959349593495935,76.5224214770975
"Andalusia, AL & Atmore, AL",2012,1590,218,33653.20910493827,0.1371069182389937,47.24660863818433
"Andalusia, AL & Atmore, AL",2013,2981,497,32096.286458333332,0.16672257631667226,92.87678821878245
"Andalusia, AL & Atmore, AL",2014,3452,589,32435.03153935185,0.17062572421784472,106.42813760830957
"Andalusia, AL & Atmore, AL",2015,6102,817,29253.230650835532,0.13389052769583742,208.59234567398846
"Andalusia, AL & Atmore, AL",2016,4845,684,31191.14565004888,0.1411764705882353,155.3325438686606
"Andalusia, AL & Atmore, AL",2017,5100,933,31663.145110410092,0.18294117647058825,161.07054375729848
"Andalusia, AL & Atmore, AL",2018,5209,1058,31436.454301075268,0.20311000191975428,165.69934860057768
"Andalusia, AL & Atmore, AL",2019,4072,719,31859.590836012863,0.17657170923379176,127.81080651535446
"Andalusia, AL & Atmore, AL",2020,3517,615,31555.80944254835,0.1748649417116861,111.45332863044372
"Andalusia, AL & Atmore, AL",2021,4748,996,31986.52380952381,0.20977253580454927,148.43751163064206
"Andalusia, AL & Atmore, AL",2022,4322,655,31644.840379008747,0.15155020823692736,136.578347314621
"Andalusia, AL & Atmore, AL",2023,5959,780,29174.14195979899,0.13089444537674105,204.25622142414014
"Andalusia, AL & Atmore, AL",2024,4462,692,NA,0.15508740475123264,NA
"Andalusia, AL & Atmore, AL",2025,1026,128,NA,0.12475633528265107,NA
"Andrews, NC",2010,926,137,21389.895734597158,0.14794816414686826,43.291468620963784
"Andrews, NC",2011,608,92,19462.97493734336,0.1513157894736842,31.23880095192633
"Andrews, NC",2012,691,89,18477.484126984127,0.1287988422575977,37.39686611289673
"Andrews, NC",2013,1321,188,20298.432900432897,0.14231642694928084,65.07891552415494
"Andrews, NC",2014,1775,245,20489.110082304527,0.13802816901408452,86.63138578834536
"Andrews, NC",2015,1935,251,20976.96195652174,0.1297157622739018,92.24405345305058
"Andrews, NC",2016,1973,266,21245.107594936708,0.13482007095793208,92.86844000122738
"Andrews, NC",2017,1746,345,21362.169603524228,0.19759450171821305,81.73327112391961
"Andrews, NC",2018,1634,276,22380.805309734515,0.1689106487148103,73.00899039988043
"Andrews, NC",2019,1560,188,22718.778940027893,0.12051282051282051,68.6656621871283
"Andrews, NC",2020,1992,302,22243.298527443105,0.15160642570281124,89.55506295715679
"Andrews, NC",2021,2255,359,21955.5699513382,0.15920177383592019,102.70742253550821
"Andrews, NC",2022,2392,340,22750.139931740618,0.14214046822742474,105.14221042933988
"Andrews, NC",2023,2408,292,22982.492816091955,0.1212624584717608,104.77540531695321
"Andrews, NC",2024,3187,439,NA,0.13774709758393475,NA
"Andrews, NC",2025,434,44,NA,0.10138248847926268,NA
"Anniston, AL",2010,6911,871,90019.58030481992,0.12603096512805673,76.77218641320376
"Anniston, AL",2011,9040,1511,87397.16097222223,0.16714601769911505,103.43585420209722
"Anniston, AL",2012,9708,1825,87086.3731629152,0.1879892871858261,111.47553454590353
"Anniston, AL",2013,13579,2144,87455.27252025291,0.1578908608881361,155.26793992729682
"Anniston, AL",2014,15649,2892,82333.41563426876,0.18480414083967026,190.06863591708665
"Anniston, AL",2015,17195,3848,78984.76718935385,0.22378598429776098,217.70020488605897
"Anniston, AL",2016,21211,3921,82000.74146056356,0.18485691386544717,258.66839277546
"Anniston, AL",2017,21826,5208,84509.30155539994,0.2386144964720975,258.2674285349761
"Anniston, AL",2018,21768,5094,82311.8614731007,0.23401323042998898,264.45763235610616
"Anniston, AL",2019,18300,4000,84563.92190977924,0.2185792349726776,216.40434344476316
"Anniston, AL",2020,21853,4720,82285.79189965127,0.2159886514437377,265.57440228138114
"Anniston, AL",2021,29695,6885,77200.86074025973,0.23185721501936352,384.6459704627912
"Anniston, AL",2022,29828,5603,81459.43346442743,0.18784363685128067,366.16999077246965
"Anniston, AL",2023,31929,6133,79050.44210008899,0.19208243289799243,403.9066594918393
"Anniston, AL",2024,25617,5044,NA,0.19690049576453136,NA
"Anniston, AL",2025,4396,916,NA,0.2083712465878071,NA
"Appleton, WI",2010,18402,3144,124488.73683261184,0.17085099445712423,147.82060183278602
"Appleton, WI",2011,29938,6166,119628.48815300818,0.20595898189591824,250.258115455814
"Appleton, WI",2012,26450,5347,121951.05224064626,0.20215500945179585,216.89029749252316
"Appleton, WI",2013,42252,8819,121052.11889757561,0.20872384739183944,349.03973912055335
"Appleton, WI",2014,51542,11703,118849.92135354973,0.2270575453028598,433.6729836503218
"Appleton, WI",2015,63435,14133,122192.3336338607,0.22279498699456135,519.1405885583442
"Appleton, WI",2016,66080,13845,122203.15292950513,0.2095187651331719,540.7389123431154
"Appleton, WI",2017,65839,15644,120083.06563478679,0.23760992724676863,548.2788072736139
"Appleton, WI",2018,63999,14827,122624.24423307012,0.2316754949296083,521.9114735448076
"Appleton, WI",2019,52432,10916,122781.79548787366,0.20819346963686297,427.03398978375714
"Appleton, WI",2020,59062,11961,122949.84198606272,0.20251600013545087,480.37475319972447
"Appleton, WI",2021,87214,17204,122118.16694699858,0.19726190749191644,714.1771136955601
"Appleton, WI",2022,93013,17736,126638.80632209405,0.19068302280326405,734.47470567142
"Appleton, WI",2023,78437,15669,125917.89873971776,0.19976541683134236,622.9217671598497
"Appleton, WI",2024,80282,15906,NA,0.19812660372188037,NA
"Appleton, WI",2025,13746,2788,NA,0.20282263931325475,NA
"Ardmore, OK",2010,4336,757,36207.868849774866,0.1745848708487085,119.75297463625674
"Ardmore, OK",2011,3855,706,37375.103547343795,0.18313878080415044,103.14352695014728
"Ardmore, OK",2012,5396,989,36449.12440132122,0.18328391401037805,148.04196503015046
"Ardmore, OK",2013,8067,1447,33955.72716133168,0.17937275319201687,237.57406111999245
"Ardmore, OK",2014,7465,1754,35389.26469196546,0.23496316141995982,210.93967520875913
"Ardmore, OK",2015,7975,1655,35413.873803814095,0.20752351097178684,225.194228798011
"Ardmore, OK",2016,10189,1916,36394.13149896978,0.18804593188732946,279.96271872261667
"Ardmore, OK",2017,10123,2901,37077.74897741148,0.2865751259508051,273.02088932548565
"Ardmore, OK",2018,9201,2225,36223.354624542124,0.24182154113683296,254.00739648133302
"Ardmore, OK",2019,7938,1350,37149.538960951606,0.17006802721088435,213.67694517942044
"Ardmore, OK",2020,9374,1265,37785.02682943233,0.13494772775762748,248.0876893991829
"Ardmore, OK",2021,9748,1608,36559.56786751738,0.16495691423881823,266.63334849373183
"Ardmore, OK",2022,12332,1675,34584.51075075544,0.13582549464807006,356.5758118966777
"Ardmore, OK",2023,13516,1732,34867.46703316146,0.12814442142645754,387.6392852725813
"Ardmore, OK",2024,11204,1624,NA,0.14494823277400928,NA
"Ardmore, OK",2025,1919,286,NA,0.14903595622720167,NA
"Asheville, NC",2010,13795,2157,151907.45382882882,0.15636100036245015,90.81187033484463
"Asheville, NC",2011,15264,2184,168326.5568588469,0.1430817610062893,90.68087819796544
"Asheville, NC",2012,13607,2107,175366.60289283365,0.15484677004482986,77.59174081917539
"Asheville, NC",2013,31112,4666,176779.66023851075,0.1499742864489586,175.99309761102467
"Asheville, NC",2014,24491,3739,179223.34246737845,0.15266832714058226,136.6507267570783
"Asheville, NC",2015,20099,2906,168952.27951188182,0.14458430767699887,118.96258551863166
"Asheville, NC",2016,23471,3259,166222.8263888889,0.1388522005879596,141.2020268810019
"Asheville, NC",2017,25048,4010,174745.18550185874,0.16009262216544234,143.3401436958821
"Asheville, NC",2018,24822,4087,174832.92087878785,0.1646523245508017,141.97554942875527
"Asheville, NC",2019,29434,4101,174134.82658450704,0.13932866752734932,169.0299440802313
"Asheville, NC",2020,30265,3990,164090.8627153892,0.13183545349413514,184.4404953400346
"Asheville, NC",2021,38023,5712,162866.01033105026,0.1502248638981669,233.4618495456013
"Asheville, NC",2022,40756,5954,161485.92835608646,0.14608891942290705,252.3811233269223
"Asheville, NC",2023,48989,6329,155652.93069139967,0.12919226765192185,314.73226865947345
"Asheville, NC",2024,47497,6757,NA,0.14226161652314884,NA
"Asheville, NC",2025,7291,1170,NA,0.16047181456590318,NA
"Ashland, WI",2010,723,97,15414.481481481482,0.13416320885200553,46.903945544233295
"Ashland, WI",2011,1185,232,15220.67972636816,0.19578059071729959,77.8546044791362
"Ashland, WI",2012,821,138,15241.272946859903,0.16808769792935443,53.86689175257814
"Ashland, WI",2013,1759,330,15116.478235967927,0.1876065946560546,116.3630822300039
"Ashland, WI",2014,1860,459,15162.92393736018,0.2467741935483871,122.66763374161069
"Ashland, WI",2015,2095,483,15037.167741935484,0.2305489260143198,139.32144908894566
"Ashland, WI",2016,2159,379,15010.04938271605,0.17554423344140807,143.83696848366608
"Ashland, WI",2017,1913,459,15032.28494623656,0.23993727130162049,127.25942907827417
"Ashland, WI",2018,2094,462,15007.577464788732,0.22063037249283668,139.52951466770776
"Ashland, WI",2019,1540,315,14877.433457711442,0.20454545454545456,103.51247776556309
"Ashland, WI",2020,1724,382,14813.34987745098,0.22157772621809746,116.3815081843364
"Ashland, WI",2021,2278,434,15404.515873015873,0.19051799824407376,147.87871418863466
"Ashland, WI",2022,1942,315,15341.589068825911,0.16220391349124613,126.58401885800352
"Ashland, WI",2023,1257,172,15527.921448087433,0.1368337311058075,80.95095046702623
"Ashland, WI",2024,1673,230,NA,0.13747758517632994,NA
"Ashland, WI",2025,436,46,NA,0.10550458715596331,NA
"Athens, GA",2010,7461,1099,94565.79827659349,0.14729928963945851,78.89744639153238
"Athens, GA",2011,11781,1889,92156.00421320791,0.1603429250488074,127.83757391155997
"Athens, GA",2012,10816,2034,86031.8600253189,0.18805473372781065,125.7208666279781
"Athens, GA",2013,17089,2800,84470.15586219337,0.1638480894142431,202.30813860317016
"Athens, GA",2014,20117,3356,84084.47728971962,0.16682407913704828,239.24748834062805
"Athens, GA",2015,14452,2774,80825.99621676892,0.19194575145308607,178.8038586154989
"Athens, GA",2016,15599,2396,80656.07323011004,0.15359958971728957,193.40143122882253
"Athens, GA",2017,16903,3180,83612.35511445958,0.18813228420990358,202.1591184324488
"Athens, GA",2018,18218,3728,84387.95031055901,0.2046327807662751,215.88390206131692
"Athens, GA",2019,21842,3340,86275.39174603173,0.15291639959710648,253.16604837096708
"Athens, GA",2020,23807,4174,82017.39089558761,0.17532658461796952,290.26770712942505
"Athens, GA",2021,37214,6026,77604.4321675729,0.1619283065512979,479.5344667897707
"Athens, GA",2022,42997,7308,76688.15322984882,0.16996534641951763,560.6733007525935
"Athens, GA",2023,38461,6144,76837.48974137931,0.15974623644731026,500.5499285498859
"Athens, GA",2024,32103,5011,NA,0.15609133102825282,NA
"Athens, GA",2025,5145,767,NA,0.14907677356656948,NA
"Athens, OH",2010,2739,319,51165.027422790205,0.11646586345381527,53.53265966940496
"Athens, OH",2011,3852,546,53059.07142857143,0.14174454828660435,72.59833043225409
"Athens, OH",2012,2957,413,51658.41641337386,0.13966858302333446,57.2413985039321
"Athens, OH",2013,4710,646,47965.76100628931,0.13715498938428874,98.19504373927104
"Athens, OH",2014,5404,891,47784.2958226769,0.16487786824574388,113.09154832068143
"Athens, OH",2015,5171,868,46701.239669421484,0.16785921485205957,110.72511215126929
"Athens, OH",2016,5403,799,43613.84533702678,0.1478808069590968,123.88267895775343
"Athens, OH",2017,5347,1243,48613.987512007676,0.2324668038152235,109.98892034271594
"Athens, OH",2018,5020,899,47709.87210338682,0.17908366533864542,105.21931371188147
"Athens, OH",2019,4400,526,48212.359909909916,0.11954545454545455,91.26290453779659
"Athens, OH",2020,4255,731,49662.30083565459,0.1717978848413631,85.67867232089985
"Athens, OH",2021,5164,811,46293.41854636591,0.15704879938032532,111.54933383949412
"Athens, OH",2022,5635,850,46585.17532467532,0.15084294587400177,120.96122770230818
"Athens, OH",2023,7061,1090,44263.334375,0.15436906953689278,159.5225506551098
"Athens, OH",2024,8612,1079,NA,0.1252902926149559,NA
"Athens, OH",2025,1682,246,NA,0.14625445897740785,NA
"Atlanta, GA",2010,189372,18775,524745.5486415111,0.09914348478127706,360.88348055596884
"Atlanta, GA",2011,336270,38459,531893.0183568671,0.11436940553721711,632.213600093513
"Atlanta, GA",2012,336762,40245,516181.8944827728,0.11950576371443333,652.4095548478002
"Atlanta, GA",2013,346621,38940,469234.47629946173,0.11234172193837073,738.6946558862594
"Atlanta, GA",2014,358237,40935,468697.2805072705,0.11426792877340979,764.3248956176587
"Atlanta, GA",2015,424489,50076,464463.97577526025,0.11796772118947724,913.9330973763122
"Atlanta, GA",2016,487632,59355,472235.92558754253,0.12172088788266562,1032.6025056084034
"Atlanta, GA",2017,500620,64549,474588.26585378847,0.1289381167352483,1054.851196329897
"Atlanta, GA",2018,576902,75349,476439.66379719856,0.1306097049412205,1210.860563963382
"Atlanta, GA",2019,648293,76822,483973.85333451914,0.11849888861980616,1339.520710743654
"Atlanta, GA",2020,615075,81582,466949.65563322813,0.132637483233752,1317.2190889955789
"Atlanta, GA",2021,789353,105772,438998.8045423211,0.13399835054785375,1798.0755114423177
"Atlanta, GA",2022,828428,114199,442763.0653771636,0.13785024166252227,1871.0413419292581
"Atlanta, GA",2023,586687,83039,443347.81632743735,0.14153884439232503,1323.310904878121
"Atlanta, GA",2024,552128,75317,NA,0.13641220876318536,NA
"Atlanta, GA",2025,96167,13796,NA,0.14345877483960195,NA
"Atwood, KS & St. Francis, KS",2010,102,12,2657,0.11764705882352941,38.38916070756492
"Atwood, KS & St. Francis, KS",2011,149,5,2648.953488372093,0.03355704697986577,56.248628242833945
"Atwood, KS & St. Francis, KS",2012,68,5,2662.5454545454545,0.07352941176470588,25.539470090139307
"Atwood, KS & St. Francis, KS",2013,186,8,2652.5106382978724,0.043010752688172046,70.12224468187506
"Atwood, KS & St. Francis, KS",2014,346,22,2619.266666666667,0.06358381502890173,132.09804270915524
"Atwood, KS & St. Francis, KS",2015,223,37,2618.98,0.16591928251121077,85.14765290303859
"Atwood, KS & St. Francis, KS",2016,269,31,2610.5810810810813,0.11524163568773234,103.04219315364188
"Atwood, KS & St. Francis, KS",2017,196,63,2607.3867924528304,0.32142857142857145,75.17104887058899
"Atwood, KS & St. Francis, KS",2018,202,59,2608.12,0.29207920792079206,77.45042406024264
"Atwood, KS & St. Francis, KS",2019,119,15,2576.891891891892,0.12605042016806722,46.17966332791441
"Atwood, KS & St. Francis, KS",2020,147,40,2559.048780487805,0.272108843537415,57.44321918395746
"Atwood, KS & St. Francis, KS",2021,196,28,2594.458823529412,0.14285714285714285,75.5456198504505
"Atwood, KS & St. Francis, KS",2022,187,34,2570.1363636363635,0.18181818181818182,72.75878534920327
"Atwood, KS & St. Francis, KS",2023,210,30,2567.4607843137255,0.14285714285714285,81.7928753899672
"Atwood, KS & St. Francis, KS",2024,119,27,NA,0.226890756302521,NA
"Atwood, KS & St. Francis, KS",2025,29,7,NA,0.2413793103448276,NA
"Augusta, GA",2010,12823,2057,151582.08939549178,0.1604148795133744,84.59442702721691
"Augusta, GA",2011,14764,2334,143446.9111087061,0.1580872392305608,102.92309458522696
"Augusta, GA",2012,15674,2805,135327.42521158696,0.1789587852494577,115.82279035822494
"Augusta, GA",2013,25243,4106,143526.2944274982,0.16265895495781008,175.8771805590746
"Augusta, GA",2014,27788,4724,140452.1066084463,0.17000143947027493,197.84680109831066
"Augusta, GA",2015,27927,5540,134300.8646365838,0.19837433308267985,207.9435607177218
"Augusta, GA",2016,32177,5751,133458.47877828436,0.17873014886409547,241.10120461852338
"Augusta, GA",2017,32313,6393,135472.73376781878,0.19784606814594746,238.52032140563384
"Augusta, GA",2018,36996,6685,138855.1744441679,0.18069521029300464,266.43587571074403
"Augusta, GA",2019,40412,6624,141144.62348303868,0.16391170939324953,286.31625493589064
"Augusta, GA",2020,45991,7363,134775.84441877913,0.16009654062751408,341.24067408619254
"Augusta, GA",2021,62035,9767,124908.09740758146,0.1574433787378093,496.6451438098256
"Augusta, GA",2022,66417,10349,130991.96070270895,0.15581854043392504,507.0311158311144
"Augusta, GA",2023,60986,9290,130824.84605401017,0.1523300429606795,466.16527241944806
"Augusta, GA",2024,49535,7364,NA,0.14866256182497223,NA
"Augusta, GA",2025,9063,1412,NA,0.15579830078340506,NA
"Austin, TX",2010,99960,10802,525101.8671907283,0.10806322529011604,190.36306333241885
"Austin, TX",2011,128799,16309,539578.9359527536,0.12662365391035646,238.70279474971542
"Austin, TX",2012,198498,24927,544231.0330524552,0.12557809146691654,364.7311306131784
"Austin, TX",2013,150352,17836,485523.10166285816,0.11862828562307119,309.6701258602577
"Austin, TX",2014,184339,21659,539049.5987807075,0.11749548386396802,341.9703871720932
"Austin, TX",2015,238232,26586,513591.0910863691,0.11159709862654892,463.85539806791
"Austin, TX",2016,215280,22484,530465.0082838057,0.10444072835377183,405.83261221411686
"Austin, TX",2017,208542,23775,549545.0029707627,0.11400581177892223,379.4812051290639
"Austin, TX",2018,331967,38655,558335.6897961653,0.11644229697530176,594.5652518132828
"Austin, TX",2019,376163,42900,562375.3061649454,0.11404630439463743,668.8824987092711
"Austin, TX",2020,391526,47611,544890.257562047,0.12160367383009046,718.5410173266251
