instnm,year,tot_completions,tot_airea_completions,first_students_enrolled,rural,tribal,cz_label,pct_airea_completions
Chipola College,2011,594,11,2301,Rural,Non-tribal,"Panama City, FL",0.018518518518518517
Chipola College,2012,617,9,2244,Rural,Non-tribal,"Panama City, FL",0.014586709886547812
Chipola College,2013,620,11,2160,Rural,Non-tribal,"Panama City, FL",0.017741935483870968
Chipola College,2014,539,11,2080,Rural,Non-tribal,"Panama City, FL",0.02040816326530612
Chipola College,2015,492,22,2133,Rural,Non-tribal,"Panama City, FL",0.044715447154471545
Chipola College,2016,547,20,2231,Rural,Non-tribal,"Panama City, FL",0.03656307129798903
Chipola College,2017,596,40,2092,Rural,Non-tribal,"Panama City, FL",0.06711409395973154
Chipola College,2018,520,28,2081,Rural,Non-tribal,"Panama City, FL",0.05384615384615385
Chipola College,2019,607,27,1939,Rural,Non-tribal,"Panama City, FL",0.044481054365733116
Chipola College,2020,539,27,1943,Rural,Non-tribal,"Panama City, FL",0.05009276437847866
Chipola College,2021,560,27,1756,Rural,Non-tribal,"Panama City, FL",0.048214285714285716
Chipola College,2022,511,28,1826,Rural,Non-tribal,"Panama City, FL",0.0547945205479452
Chipola College,2023,518,30,1820,Rural,Non-tribal,"Panama City, FL",0.05791505791505792
Chippewa Valley Technical College,2010,1326,361,6062,Non-rural,Non-tribal,"Eau Claire, WI",0.2722473604826546
Chippewa Valley Technical College,2011,1296,364,6058,Non-rural,Non-tribal,"Eau Claire, WI",0.2808641975308642
Chippewa Valley Technical College,2012,1555,400,6086,Non-rural,Non-tribal,"Eau Claire, WI",0.2572347266881029
Chippewa Valley Technical College,2013,1903,386,5617,Non-rural,Non-tribal,"Eau Claire, WI",0.20283762480294273
Chippewa Valley Technical College,2014,1900,326,6074,Non-rural,Non-tribal,"Eau Claire, WI",0.17157894736842105
Chippewa Valley Technical College,2015,2038,451,6017,Non-rural,Non-tribal,"Eau Claire, WI",0.22129538763493622
Chippewa Valley Technical College,2016,2073,420,6584,Non-rural,Non-tribal,"Eau Claire, WI",0.20260492040520983
Chippewa Valley Technical College,2017,2222,458,7134,Non-rural,Non-tribal,"Eau Claire, WI",0.20612061206120613
Chippewa Valley Technical College,2018,2660,747,7645,Non-rural,Non-tribal,"Eau Claire, WI",0.2808270676691729
Chippewa Valley Technical College,2019,2415,690,7924,Non-rural,Non-tribal,"Eau Claire, WI",0.2857142857142857
Chippewa Valley Technical College,2020,2401,612,7367,Non-rural,Non-tribal,"Eau Claire, WI",0.25489379425239483
Chippewa Valley Technical College,2021,2462,587,6998,Non-rural,Non-tribal,"Eau Claire, WI",0.23842404549147034
Chippewa Valley Technical College,2022,2576,621,8364,Non-rural,Non-tribal,"Eau Claire, WI",0.24107142857142858
Chippewa Valley Technical College,2023,2552,570,8198,Non-rural,Non-tribal,"Eau Claire, WI",0.22335423197492163
Cincinnati State Technical and Community College,2010,1503,221,10995,Non-rural,Non-tribal,"Cincinnati, OH",0.14703925482368596
Cincinnati State Technical and Community College,2011,1755,226,10581,Non-rural,Non-tribal,"Cincinnati, OH",0.12877492877492877
Cincinnati State Technical and Community College,2012,2050,309,10614,Non-rural,Non-tribal,"Cincinnati, OH",0.15073170731707317
Cincinnati State Technical and Community College,2013,1536,244,11167,Non-rural,Non-tribal,"Cincinnati, OH",0.15885416666666666
Cincinnati State Technical and Community College,2014,1484,215,10707,Non-rural,Non-tribal,"Cincinnati, OH",0.14487870619946092
Cincinnati State Technical and Community College,2015,1491,281,9630,Non-rural,Non-tribal,"Cincinnati, OH",0.18846411804158283
Cincinnati State Technical and Community College,2016,1414,302,9056,Non-rural,Non-tribal,"Cincinnati, OH",0.21357850070721357
